S.No.,"CITY 1","CITY 2","PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2"
197,IMPHAL,PUNE,0,434
198,INDORE,CHENNAI,508,448
199,INDORE,NAGPUR,2942,3024
200,INDORE,PUNE,3824,3799
201,INDORE,RAIPUR,4886,5111
202,INDORE,RANCHI,0,4
203,JAIPUR,CHENNAI,7148,6535
204,JAIPUR,PUNE,9923,9688
205,JAIPUR,SRINAGAR,192,0
206,JAIPUR,UDAIPUR,2141,1915
207,JAMMU,LEH,1266,1522
208,JAMMU,SRINAGAR,16493,13787
209,KHAJURAHO,VARANASI,2445,1974
210,KOCHI,CHANDIGARH,51,43
211,KOCHI,CHENNAI,24415,26670
212,KOCHI,DELHI,34058,38632
213,KOCHI,HYDERABAD,27529,28351
214,KOCHI,"PORT BLAIR",171,0
215,KOCHI,PUNE,6949,7961
216,KOCHI,TRIVANDRUM,4015,3465
217,KOLKATA,AGARTALA,39160,42283
218,KOLKATA,BAGDOGRA,24979,27330
219,KOLKATA,CHANDIGARH,525,226
220,KOLKATA,CHENNAI,54074,53756
221,KOLKATA,COIMBATORE,1005,1115
222,KOLKATA,DELHI,127961,143613
223,KOLKATA,DIBRUGARH,7515,7715
224,KOLKATA,DIMAPUR,7259,6846
225,KOLKATA,GAYA,477,1086
226,KOLKATA,GOA,4912,5333
227,KOLKATA,GUWAHATI,52161,53686
228,KOLKATA,HYDERABAD,30809,31157
229,KOLKATA,IMPHAL,15643,12600
230,KOLKATA,INDORE,2370,2858
231,KOLKATA,JAIPUR,13984,13943
232,KOLKATA,JORHAT,1851,1892
233,KOLKATA,KOCHI,1130,1412
234,KOLKATA,LUCKNOW,11231,15433
235,KOLKATA,NAGPUR,4973,5173
236,KOLKATA,PATNA,12648,12495
237,KOLKATA,"PORT BLAIR",23146,22516
238,KOLKATA,PUNE,8993,8101
239,KOLKATA,RAIPUR,5592,6579
240,KOLKATA,RANCHI,3978,4703
241,KOLKATA,SHILLONG,690,607
242,KOLKATA,SILCHAR,7495,7613
243,KOLKATA,TRIVANDRUM,717,952
244,KOLKATA,UDAIPUR,15,409
245,KOLKATA,VARANASI,4044,0
246,KOLKATA,VISAKHAPATNAM,8331,8811
247,KOZHIKODE,CHENNAI,1873,1973
248,KOZHIKODE,DELHI,1135,1654
249,KOZHIKODE,KOCHI,876,688
250,KOZHIKODE,TRIVANDRUM,469,394
251,LEH,SRINAGAR,571,296
252,LUCKNOW,CHENNAI,1440,1194
253,LUCKNOW,PATNA,2694,1407
254,LUCKNOW,PUNE,1674,1007
255,MADURAI,CHENNAI,21862,23569
256,MANGALORE,BELGAUM,28,31
257,MANGALORE,CHENNAI,676,0
258,MUMBAI,AGARTALA,137,181
259,MUMBAI,AURANGABAD,9136,9357
260,MUMBAI,BAGDOGRA,2425,2552
261,MUMBAI,BELGAUM,2185,2205
262,MUMBAI,CHANDIGARH,24287,25531
263,MUMBAI,CHENNAI,91923,90058
264,MUMBAI,COIMBATORE,22420,21260
265,MUMBAI,"DEHRA DUN",5752,5860
266,MUMBAI,DELHI,289716,324571
267,MUMBAI,DIU,1010,947
268,MUMBAI,GOA,116959,107699
269,MUMBAI,GUWAHATI,8170,8371
270,MUMBAI,GWALIOR,531,563
271,MUMBAI,HYDERABAD,94902,91599
272,MUMBAI,INDORE,28652,30078
273,MUMBAI,JABALPUR,2273,2276
274,MUMBAI,JAIPUR,47678,49618
275,MUMBAI,JAMMU,8569,2866
276,MUMBAI,JAMNAGAR,3182,3018
277,MUMBAI,JODHPUR,8214,8375
278,MUMBAI,KOCHI,60590,57056
279,MUMBAI,KOLKATA,77596,76442
280,MUMBAI,KOZHIKODE,12916,11381
281,MUMBAI,LUCKNOW,31034,30747
282,MUMBAI,MADURAI,2702,2339
283,MUMBAI,MANGALORE,26494,25390
284,MUMBAI,NAGPUR,35598,36494
285,MUMBAI,PATNA,11059,3984
286,MUMBAI,"PORT BLAIR",4247,3948
287,MUMBAI,PUNE,1612,2622
288,MUMBAI,RAIPUR,20413,19069
289,MUMBAI,RAJKOT,17121,16942
290,MUMBAI,RANCHI,1999,8640
291,MUMBAI,SRINAGAR,626,7444
292,MUMBAI,SURAT,407,661
293,MUMBAI,TRIVANDRUM,18203,18133
294,MUMBAI,UDAIPUR,27843,28713
295,MUMBAI,VARANASI,14830,18928
296,MUMBAI,VISAKHAPATNAM,9349,9388
297,NAGPUR,PUNE,13898,14013
298,PATNA,RAIPUR,632,620
299,"PORT BLAIR",CHENNAI,24260,25634
300,"PORT BLAIR",VISAKHAPATNAM,693,624
301,PUNE,RAIPUR,372,455
302,PUNE,TRIVANDRUM,242,225
303,RAIPUR,VISAKHAPATNAM,715,0
304,RANCHI,NAGPUR,0,1
305,RANCHI,PATNA,3135,11273
306,TIRUPATI,VIJAYAWADA,1035,1212
307,TIRUPATI,VISAKHAPATNAM,738,704
308,TRIVANDRUM,VARANASI,15,0
309,VADODARA,BENGALURU,923,472
310,VADODARA,CHENNAI,420,505
311,VADODARA,DELHI,16776,20084
312,VADODARA,GOA,262,271
313,VADODARA,HYDERABAD,267,401
314,VADODARA,KOLKATA,717,0
315,VADODARA,LUCKNOW,151,289
316,VADODARA,MUMBAI,27946,25941
317,VIJAYAWADA,VISAKHAPATNAM,1730,1526
