S.No.,"CITY 1","CITY 2","PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2"
139,DELHI,SURAT,6207,5828
140,DELHI,TIRUPATI,1973,1804
141,DELHI,TRIVANDRUM,11724,11679
142,DELHI,UDAIPUR,17717,16400
143,DELHI,VARANASI,37559,36780
144,DELHI,VIJAYAWADA,6618,6037
145,DELHI,VISAKHAPATNAM,14974,14471
146,DIBRUGARH,DIMAPUR,3,4
147,DIBRUGARH,GUWAHATI,2557,1177
148,GAYA,VARANASI,142,0
149,GOA,CHENNAI,6184,5888
150,GOA,HYDERABAD,11985,11740
151,GOA,INDORE,3434,3404
152,GOA,LUCKNOW,21,16
153,GOA,MADURAI,29,36
154,GOA,PATNA,494,503
155,GOA,PUNE,6520,6679
156,GOA,RAIPUR,1262,1295
157,GOA,VARANASI,663,634
158,GUWAHATI,AGARTALA,8510,8994
159,GUWAHATI,BAGDOGRA,5558,2858
160,GUWAHATI,CHENNAI,8100,7537
161,GUWAHATI,GOA,570,558
162,GUWAHATI,HYDERABAD,521,472
163,GUWAHATI,IMPHAL,15265,17164
164,GUWAHATI,JAIPUR,1369,1174
165,GUWAHATI,JORHAT,364,619
166,GUWAHATI,LILABARI,0,842
167,GUWAHATI,SILCHAR,1874,1828
168,HYDERABAD,AGARTALA,153,192
169,HYDERABAD,AURANGABAD,1749,1762
170,HYDERABAD,CHANDIGARH,739,999
171,HYDERABAD,CHENNAI,50117,49733
172,HYDERABAD,INDORE,3629,4136
173,HYDERABAD,JABALPUR,1177,0
174,HYDERABAD,JAIPUR,9642,10234
175,HYDERABAD,LUCKNOW,4361,4298
176,HYDERABAD,MADURAI,2178,2128
177,HYDERABAD,MANGALORE,1205,946
178,HYDERABAD,NAGPUR,2285,3290
179,HYDERABAD,PUNE,12726,13780
180,HYDERABAD,RAIPUR,4949,6051
181,HYDERABAD,RAJAHMUNDRY,6736,6681
182,HYDERABAD,TIRUPATI,18983,18973
183,HYDERABAD,TRIVANDRUM,1169,1801
184,HYDERABAD,UDAIPUR,0,169
185,HYDERABAD,VARANASI,5909,6108
186,HYDERABAD,VIJAYAWADA,8158,7478
187,HYDERABAD,VISAKHAPATNAM,29414,29874
188,IMPHAL,AGARTALA,1035,883
189,IMPHAL,PUNE,0,293
190,INDORE,CHENNAI,503,521
191,INDORE,NAGPUR,1434,1376
192,INDORE,PUNE,2848,3080
193,INDORE,RAIPUR,1884,1784
194,INDORE,SRINAGAR,27,23
195,JAIPUR,CHENNAI,4783,4316
196,JAIPUR,PUNE,9220,9305
197,JAIPUR,SRINAGAR,40,136
198,JAIPUR,UDAIPUR,1610,1301
199,JAMMU,LEH,1459,1603
200,JAMMU,SRINAGAR,20388,17246
201,KHAJURAHO,VARANASI,865,398
202,KOCHI,CHANDIGARH,343,368
203,KOCHI,CHENNAI,24613,24633
204,KOCHI,DELHI,28953,30834
205,KOCHI,HYDERABAD,13171,13820
206,KOCHI,"PORT BLAIR",202,0
207,KOCHI,PUNE,4681,5089
208,KOCHI,TRIVANDRUM,3011,2653
209,KOLKATA,AGARTALA,31286,33411
210,KOLKATA,BAGDOGRA,16896,18549
211,KOLKATA,CHENNAI,42816,43385
212,KOLKATA,COIMBATORE,1039,1092
213,KOLKATA,DELHI,118269,122390
214,KOLKATA,DIBRUGARH,7588,7658
215,KOLKATA,DIMAPUR,4705,5297
216,KOLKATA,GOA,4475,4515
217,KOLKATA,GUWAHATI,41431,41256
218,KOLKATA,HYDERABAD,27232,25825
219,KOLKATA,IMPHAL,8332,9222
220,KOLKATA,INDORE,1033,1162
221,KOLKATA,JAIPUR,9444,9130
222,KOLKATA,JORHAT,1651,1326
223,KOLKATA,KOCHI,1113,1257
224,KOLKATA,LUCKNOW,4791,4669
225,KOLKATA,NAGPUR,4343,4418
226,KOLKATA,PATNA,6963,7165
227,KOLKATA,"PORT BLAIR",15971,12414
228,KOLKATA,PUNE,8796,8440
229,KOLKATA,RAIPUR,3080,3533
230,KOLKATA,RANCHI,3115,3355
231,KOLKATA,SHILLONG,422,475
232,KOLKATA,SILCHAR,5032,4192
233,KOLKATA,TRIVANDRUM,295,189
234,KOLKATA,UDAIPUR,105,186
235,KOLKATA,VARANASI,2246,2514
236,KOLKATA,VISAKHAPATNAM,1204,1361
237,KOZHIKODE,CHENNAI,1850,1923
238,KOZHIKODE,DELHI,1356,1404
239,KOZHIKODE,KOCHI,216,227
240,KOZHIKODE,TRIVANDRUM,269,249
241,LEH,SRINAGAR,5201,378
242,LUCKNOW,CHENNAI,644,429
243,LUCKNOW,PATNA,2795,2647
244,LUCKNOW,PUNE,1350,1625
245,MADURAI,CHENNAI,21321,21548
246,MANGALORE,BELGAUM,41,29
247,MANGALORE,CHENNAI,416,0
248,MUMBAI,AGARTALA,359,488
249,MUMBAI,AURANGABAD,8616,8885
250,MUMBAI,BAGDOGRA,752,558
251,MUMBAI,BELGAUM,2123,2136
252,MUMBAI,CHANDIGARH,28180,28310
253,MUMBAI,CHENNAI,99773,95145
254,MUMBAI,COIMBATORE,21904,20009
255,MUMBAI,"DEHRA DUN",4736,4203
256,MUMBAI,DELHI,272758,274486
257,MUMBAI,DIU,568,549
258,MUMBAI,GOA,105096,105376
259,MUMBAI,GUWAHATI,7180,7783
260,MUMBAI,GWALIOR,749,750
261,MUMBAI,HYDERABAD,97805,85863
262,MUMBAI,INDORE,24417,25775
263,MUMBAI,JABALPUR,2134,2130
264,MUMBAI,JAIPUR,48041,47743
265,MUMBAI,JAMMU,6172,587
266,MUMBAI,JAMNAGAR,4241,4088
267,MUMBAI,JODHPUR,7268,7254
268,MUMBAI,KOCHI,59188,52184
269,MUMBAI,KOLKATA,67603,66492
270,MUMBAI,KOZHIKODE,13497,10767
271,MUMBAI,LEH,4189,0
272,MUMBAI,LUCKNOW,26812,25513
273,MUMBAI,MADURAI,2854,2342
274,MUMBAI,MANGALORE,27664,24238
275,MUMBAI,NAGPUR,28585,29187
276,MUMBAI,PATNA,9448,4907
277,MUMBAI,PUNE,2248,2859
278,MUMBAI,RAIPUR,17435,16282
279,MUMBAI,RAJKOT,16650,14226
280,MUMBAI,RANCHI,3259,8743
281,MUMBAI,SRINAGAR,3472,13683
282,MUMBAI,SURAT,362,695
283,MUMBAI,TRIVANDRUM,13962,12808
284,MUMBAI,UDAIPUR,21423,20839
285,MUMBAI,VARANASI,17045,15882
286,MUMBAI,VISAKHAPATNAM,7879,7823
287,NAGPUR,PUNE,11941,11559
288,NAGPUR,RAIPUR,33,5
289,NAGPUR,SRINAGAR,2,6
290,"PORT BLAIR",CHENNAI,15327,15583
291,"PORT BLAIR",VISAKHAPATNAM,663,714
292,PUNE,RAIPUR,284,0
293,PUNE,SRINAGAR,8,17
294,PUNE,TRIVANDRUM,637,658
295,RAIPUR,VISAKHAPATNAM,482,0
296,RANCHI,PATNA,2301,11012
297,SILCHAR,TEZPUR,0,788
298,TIRUPATI,VIJAYAWADA,1425,1771
299,TIRUPATI,VISAKHAPATNAM,875,794
300,VADODARA,BENGALURU,3589,3295
301,VADODARA,CHENNAI,667,745
302,VADODARA,DELHI,14370,16113
303,VADODARA,GOA,2171,2250
304,VADODARA,HYDERABAD,315,381
305,VADODARA,KOLKATA,763,0
306,VADODARA,LUCKNOW,325,203
307,VADODARA,MUMBAI,25072,21699
308,VIJAYAWADA,VISAKHAPATNAM,1295,2498
