S.No.,"CITY 1","CITY 2","PASSENGERS TO CITY 2","PASSENGERS FROM CITY 2"
95,BHUBANESWAR,MUMBAI,18112,18643
96,BHUBANESWAR,VISAKHAPATNAM,673,1138
97,BHUJ,DELHI,262,282
98,BHUJ,MUMBAI,7078,6420
99,CHANDIGARH,CHENNAI,1257,1643
100,CHANDIGARH,JAIPUR,3262,3723
101,CHANDIGARH,JAMMU,2031,1897
102,CHANDIGARH,LEH,1148,1565
103,CHANDIGARH,LUCKNOW,327,275
104,CHANDIGARH,PUNE,1661,2004
105,CHANDIGARH,SRINAGAR,6167,7703
106,CHANDIGARH,TRIVANDRUM,38,0
107,CHENNAI,PATNA,1328,1098
108,CHENNAI,PUNE,39344,40520
109,CHENNAI,RAIPUR,943,0
110,CHENNAI,TIRUCHIRAPALLY,4907,4637
111,CHENNAI,TRIVANDRUM,13590,12694
112,CHENNAI,TUTICORIN,4327,3948
113,CHENNAI,VARANASI,530,0
114,CHENNAI,VIJAYAWADA,3891,4331
115,CHENNAI,VISAKHAPATNAM,9973,9440
116,COIMBATORE,AGARTALA,45,79
117,COIMBATORE,CHENNAI,34882,34921
118,COIMBATORE,DELHI,11003,10238
119,COIMBATORE,HYDERABAD,5285,5251
120,COIMBATORE,VISAKHAPATNAM,319,374
121,CUDDAPAH,HYDERABAD,1617,1600
122,"DEHRA DUN",CHANDIGARH,26,34
123,"DEHRA DUN",CHENNAI,372,0
124,"DEHRA DUN",DELHI,33205,33326
125,"DEHRA DUN",HYDERABAD,362,397
126,"DEHRA DUN",JAIPUR,247,172
127,"DEHRA DUN",JAMMU,1454,1523
128,"DEHRA DUN",LUCKNOW,1868,1774
129,"DEHRA DUN",SRINAGAR,1032,1622
130,DELHI,AGARTALA,2255,2478
131,DELHI,ALLAHABAD,1978,1904
132,DELHI,AURANGABAD,3321,3859
133,DELHI,BAGDOGRA,35888,39260
134,DELHI,CHANDIGARH,31475,32985
135,DELHI,CHENNAI,96711,101098
136,DELHI,DHARAMSALA,6853,5747
137,DELHI,DIBRUGARH,4824,3001
138,DELHI,DIMAPUR,1777,0
139,DELHI,GAYA,2293,1641
140,DELHI,GOA,70031,69158
141,DELHI,GORAKHPUR,4255,4108
142,DELHI,GUWAHATI,57272,54339
143,DELHI,GWALIOR,0,917
144,DELHI,HYDERABAD,98701,102410
145,DELHI,IMPHAL,4300,5494
146,DELHI,INDORE,25933,27763
147,DELHI,JABALPUR,4307,4127
148,DELHI,JAIPUR,29152,28991
149,DELHI,JAMMU,29684,26903
150,DELHI,JODHPUR,7916,8166
151,DELHI,KHAJURAHO,176,71
152,DELHI,KULLU,1248,651
153,DELHI,LEH,26377,30412
154,DELHI,LUCKNOW,84605,78111
155,DELHI,MADURAI,2420,2579
156,DELHI,MANGALORE,3722,3594
157,DELHI,NAGPUR,19806,20139
158,DELHI,PANTNAGAR,656,595
159,DELHI,PATNA,67946,64650
160,DELHI,"PORT BLAIR",1959,2186
161,DELHI,PUNE,108115,106059
162,DELHI,RAIPUR,21621,21949
163,DELHI,RAJKOT,2903,2601
164,DELHI,RANCHI,38402,34141
165,DELHI,SILCHAR,771,775
166,DELHI,SIMLA,386,163
167,DELHI,SRINAGAR,57264,59718
168,DELHI,SURAT,17979,17344
169,DELHI,TIRUPATI,2174,1857
170,DELHI,TRIVANDRUM,18600,18744
171,DELHI,UDAIPUR,18111,17938
172,DELHI,VARANASI,33068,33430
173,DELHI,VIJAYAWADA,6573,7088
174,DELHI,VISAKHAPATNAM,10337,11472
175,DIBRUGARH,GUWAHATI,2623,0
176,GAYA,VARANASI,200,0
177,GOA,CHANDIGARH,356,0
178,GOA,CHENNAI,7445,7572
179,GOA,HYDERABAD,17788,17013
180,GOA,INDORE,4314,4216
181,GOA,JAIPUR,468,452
182,GOA,PATNA,477,491
183,GOA,PUNE,7101,7093
184,GOA,RAIPUR,982,706
185,GOA,SURAT,1936,2186
186,GOA,TIRUPATI,0,136
187,GOA,VARANASI,185,432
188,GUWAHATI,AGARTALA,8688,9348
189,GUWAHATI,BAGDOGRA,8283,5752
190,GUWAHATI,CHENNAI,6805,7093
191,GUWAHATI,GOA,211,398
192,GUWAHATI,GORAKHPUR,0,130
193,GUWAHATI,HYDERABAD,2939,2620
194,GUWAHATI,IMPHAL,15679,19246
195,GUWAHATI,JAIPUR,5486,5469
196,GUWAHATI,JORHAT,1585,1459
197,GUWAHATI,LILABARI,193,210
198,GUWAHATI,LUCKNOW,742,993
199,GUWAHATI,SILCHAR,4365,3978
200,GUWAHATI,SRINAGAR,0,279
201,GUWAHATI,TEZPUR,34,30
202,GWALIOR,INDORE,0,610
203,HYDERABAD,AGARTALA,0,293
204,HYDERABAD,AURANGABAD,1716,1847
205,HYDERABAD,BAGDOGRA,0,341
206,HYDERABAD,CHANDIGARH,6983,6821
207,HYDERABAD,CHENNAI,49715,47851
208,HYDERABAD,IMPHAL,212,218
209,HYDERABAD,INDORE,6388,7064
210,HYDERABAD,JABALPUR,2651,2904
211,HYDERABAD,JAIPUR,11768,12462
212,HYDERABAD,LUCKNOW,4795,4442
213,HYDERABAD,MADURAI,2788,2231
214,HYDERABAD,MANGALORE,2151,1735
215,HYDERABAD,NANDED,1260,1238
216,HYDERABAD,PATNA,4652,4592
217,HYDERABAD,"PORT BLAIR",398,471
218,HYDERABAD,PUDUCHERRY,1139,1069
219,HYDERABAD,PUNE,18188,20199
220,HYDERABAD,RAIPUR,8033,9164
221,HYDERABAD,RAJAHMUNDRY,7690,8167
222,HYDERABAD,SURAT,4208,4215
223,HYDERABAD,TIRUPATI,22166,22152
224,HYDERABAD,TRIVANDRUM,3665,4326
225,HYDERABAD,UDAIPUR,0,558
226,HYDERABAD,VARANASI,9649,9517
227,HYDERABAD,VIJAYAWADA,10280,11506
228,HYDERABAD,VISAKHAPATNAM,26393,27305
229,IMPHAL,AGARTALA,1034,882
230,INDORE,CHENNAI,560,554
231,INDORE,JAIPUR,1492,1494
232,INDORE,LUCKNOW,358,362
233,INDORE,NAGPUR,2628,1983
234,INDORE,PUNE,3734,4176
235,INDORE,RAIPUR,4345,4222
236,INDORE,RANCHI,188,271
237,JAIPUR,CHENNAI,3915,4522
238,JAIPUR,JODHPUR,9,8
239,JAIPUR,LUCKNOW,3197,2855
240,JAIPUR,PUNE,9868,9783
241,JAIPUR,SURAT,1918,1985
242,JAIPUR,UDAIPUR,2469,2394
243,JAMMU,JAIPUR,397,0
244,JAMMU,LEH,1029,1260
245,JAMMU,SRINAGAR,19189,15009
246,KHAJURAHO,VARANASI,1352,870
247,KOCHI,CHENNAI,21937,22611
248,KOCHI,DELHI,38574,39073
249,KOCHI,HYDERABAD,28139,27721
250,KOCHI,"PORT BLAIR",379,0
251,KOCHI,PUNE,9230,9795
252,KOCHI,TRIVANDRUM,4193,3727
253,KOLKATA,AGARTALA,39343,40977
254,KOLKATA,BAGDOGRA,35484,34882
255,KOLKATA,CHANDIGARH,467,465
256,KOLKATA,CHENNAI,43537,43879
257,KOLKATA,COIMBATORE,428,682
258,KOLKATA,DELHI,113990,122065
259,KOLKATA,DIBRUGARH,8356,8034
260,KOLKATA,DIMAPUR,6229,7996
261,KOLKATA,GOA,4396,4428
262,KOLKATA,GORAKHPUR,1793,1956
263,KOLKATA,GUWAHATI,57539,56554
264,KOLKATA,HYDERABAD,26582,28043
265,KOLKATA,IMPHAL,12147,12680
266,KOLKATA,INDORE,1926,2376
267,KOLKATA,JAIPUR,20976,20863
268,KOLKATA,JORHAT,1494,1301
269,KOLKATA,KOCHI,460,582
270,KOLKATA,LUCKNOW,9218,9180
271,KOLKATA,MANGALORE,91,0
272,KOLKATA,NAGPUR,3994,4000
273,KOLKATA,PATNA,14052,16096
274,KOLKATA,"PORT BLAIR",18818,17829
275,KOLKATA,PUNE,18179,19120
276,KOLKATA,RAIPUR,6226,6482
277,KOLKATA,RANCHI,14934,14852
278,KOLKATA,SHILLONG,543,487
279,KOLKATA,SILCHAR,10893,10605
280,KOLKATA,SRINAGAR,0,156
281,KOLKATA,SURAT,4503,4616
282,KOLKATA,TRIVANDRUM,559,892
283,KOLKATA,VARANASI,2374,3618
284,KOLKATA,VISAKHAPATNAM,4222,4627
285,KOZHIKODE,CHENNAI,1815,1920
286,KOZHIKODE,DELHI,920,808
287,KOZHIKODE,KOCHI,251,194
288,KOZHIKODE,TRIVANDRUM,2048,1428
289,LEH,SRINAGAR,4733,406
290,LUCKNOW,CHENNAI,927,996
291,LUCKNOW,PATNA,3599,3721
292,LUCKNOW,PUNE,1665,1743
293,LUCKNOW,RAIPUR,0,133
294,LUCKNOW,TRIVANDRUM,1,0
295,MADURAI,CHENNAI,28509,28686
296,MADURAI,TIRUPATI,0,14
297,MANGALORE,BELGAUM,29,46
298,MANGALORE,CHENNAI,337,375
299,MANGALORE,PATNA,68,79
300,MANGALORE,VARANASI,53,0
301,MANGALORE,VIJAYAWADA,0,79
302,MUMBAI,AURANGABAD,8058,9093
303,MUMBAI,BAGDOGRA,1329,1040
304,MUMBAI,BELGAUM,2218,2162
305,MUMBAI,CHANDIGARH,25184,24605
306,MUMBAI,CHENNAI,101223,104132
307,MUMBAI,COIMBATORE,20620,20234
308,MUMBAI,"DEHRA DUN",4456,4525
309,MUMBAI,DELHI,282696,280469
310,MUMBAI,DIU,711,731
311,MUMBAI,GOA,101873,99806
312,MUMBAI,GUWAHATI,7573,8339
313,MUMBAI,HYDERABAD,96315,97172
314,MUMBAI,INDORE,30862,30704
315,MUMBAI,JABALPUR,2271,2254
316,MUMBAI,JAIPUR,41769,42845
317,MUMBAI,JAMMU,6526,1670
318,MUMBAI,JAMNAGAR,2594,2601
319,MUMBAI,JODHPUR,9147,8700
320,MUMBAI,KANDLA,2071,2060
321,MUMBAI,KOCHI,52745,51270
322,MUMBAI,KOLKATA,78096,70833
323,MUMBAI,KOZHIKODE,15367,14724
324,MUMBAI,LEH,3108,0
325,MUMBAI,LUCKNOW,28778,27572
326,MUMBAI,MADURAI,5577,5440
327,MUMBAI,MANGALORE,28449,29052
328,MUMBAI,NAGPUR,29901,29879
329,MUMBAI,PATNA,15955,7107
330,MUMBAI,PORBANDAR,2153,2060
331,MUMBAI,PUNE,2386,3090
332,MUMBAI,RAIPUR,18593,17525
333,MUMBAI,RAJKOT,11516,12318
334,MUMBAI,RANCHI,1568,8659
335,MUMBAI,SRINAGAR,920,11323
336,MUMBAI,SURAT,2676,2789
337,MUMBAI,TIRUPATI,549,561
338,MUMBAI,TRIVANDRUM,14003,13233
339,MUMBAI,UDAIPUR,20667,21623
340,MUMBAI,VARANASI,18531,18456
341,MUMBAI,VISAKHAPATNAM,7817,10126
342,NAGPUR,PUNE,13532,13891
343,NAGPUR,RAIPUR,0,53
344,PATNA,RAIPUR,384,461
345,PATNA,SURAT,201,324
346,"PORT BLAIR",CHENNAI,20171,19468
347,"PORT BLAIR",VISAKHAPATNAM,689,652
348,PUDUCHERRY,VIJAYAWADA,0,6
349,PUNE,SRINAGAR,398,0
350,RAIPUR,VISAKHAPATNAM,1132,0
351,RANCHI,NAGPUR,27,48
352,RANCHI,PATNA,3180,10694
353,TIRUPATI,VIJAYAWADA,757,817
354,TRIVANDRUM,UDAIPUR,35,29
355,VADODARA,BENGALURU,650,517
356,VADODARA,CHENNAI,324,540
357,VADODARA,DELHI,13337,12905
358,VADODARA,HYDERABAD,474,491
359,VADODARA,LUCKNOW,237,187
360,VADODARA,MANGALORE,94,0
361,VADODARA,MUMBAI,25087,21072
362,VADODARA,VISAKHAPATNAM,0,7
363,VIJAYAWADA,VISAKHAPATNAM,3263,3223
